"CustomerId","TOB","IncomeLevel","Bal01","MaxDqBin01","MaxDqBin02","MaxDqBin03","MaxDqBin04","MaxDqBin05","MaxDqBin06","MtgBal01","NonBankTradesDq01","NonBankTradesDq02","NonBankTradesDq03","NonBankTradesDq04","NonBankTradesDq05","NonBankTradesDq06","FlagGB","FlagSample"
"0000671462",194,"1",1679.02,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000671536",116,"0",2959.32,"2","1","1","0","0","0",0,1,1,2,0,0,0,0,1
"0000671980",NA,"1",1640.91,"0","0","0","0","0","0",20632.46,0,0,0,0,0,0,1,0
"0000672026",14,"1",5317.96,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000672223",31,"1",6123.65,"0","0","1","0","0","0",0,0,0,3,0,0,0,1,1
"0000672586",78,"1",2280.22,"0","1","0","1","0","0",0,0,0,0,0,0,0,1,0
"0000672672",99,"0",793.41,"0","0","0","0","0","0",0,0,0,1,0,0,0,1,1
"0000672973",29,NA,249.11,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000672974",117,"1",189.22,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000673236",27,"1",173.45,"0","0","0","0","0","0",35323.74,0,0,0,0,0,0,1,1
"0000673371",13,"1",858.99,"0","0","0","0","0","0",0,6,6,4,0,0,0,1,1
"0000673542",15,"1",2602.73,"0","0","0","0","0","1",0,0,0,0,1,1,0,1,1
"0000673653",64,NA,11009.78,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000673779",70,"4",3792.46,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000673807",141,NA,3099.04,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000673990",NA,"0",680.23,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000674016",8,"0",8333.84,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000674020",NA,"1",4778.93,"0","0","0","0","0","0",0,1,1,0,0,1,1,1,1
"0000674024",26,"1",6654.06,"0","0","0","0","0","0",0,1,1,0,0,0,0,1,1
"0000674360",NA,"1",15978.24,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000674374",89,"1",3644.85,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000674431",133,"1",648.1,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000674503",8,"1",6583.47,"0","0","0","1","0","0",0,0,0,0,0,0,0,1,1
"0000674593",9,"0",736.42,"0","0","0","0","0","0",0,2,2,1,1,1,1,1,1
"0000674740",NA,"3",28203.16,"0","0","0","0","0","0",0,1,1,0,0,0,0,1,0
"0000674804",9,"1",6155.05,"1","0","0","0","0","0",0,4,4,1,0,0,0,1,1
"0000674838",131,"3",5043.66,"0","0","0","0","0","0",25434.4,0,0,0,0,0,0,1,1
"0000674939",92,"4",10,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000675051",7,NA,1.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000675101",18,"0",900.16,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000675113",10,"1",794.16,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000675197",6,"1",1099.02,"0","0","0","0","0","0",0,1,1,1,0,0,1,1,1
"0000675337",206,"0",3187.96,"1","1","2","1","2","2",0,2,2,2,4,4,3,1,0
"0000675340",NA,"0",312.16,"0","0","0","0","0","0",0,1,1,0,0,0,0,1,1
"0000675419",6,"0",0.02,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000675456",47,"1",48.47,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000675532",95,"0",10.78,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000675581",6,"1",123.58,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000675921",76,"1",1156.59,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000675928",43,"1",9298.4,"0","0","0","0","0","0",67651.53,0,0,0,0,0,0,1,0
"0000676001",9,"0",672.59,"0","0","0","0","0","0",0,1,1,1,1,1,1,1,1
"0000676126",10,"1",0.11,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000676128",72,"3",4331.84,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000676202",50,"0",1856.75,"1","0","0","0","0","0",0,10,10,7,6,5,5,0,0
"0000676283",46,"1",175.62,"0","0","0","0","0","0",0,3,3,1,1,0,0,1,1
"0000676380",NA,"1",7017.06,"0","0","0","0","0","0",0,0,0,0,1,0,0,1,0
"0000676398",30,"0",2432.06,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000676718",20,"0",579.48,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000676847",163,"4",19326.27,"0","0","0","0","0","0",170425.33,0,0,0,0,0,0,1,0
"0000677148",13,NA,678.36,"1","0","0","0","0","0",0,3,3,0,1,1,0,0,1
"0000677348",6,"1",2778.43,"0","0","0","1","1","0",0,0,0,0,0,0,0,1,1
"0000677366",86,"1",4204.13,"0","0","0","0","0","0",42921.83,0,0,0,0,0,0,1,1
"0000677544",139,"1",461.56,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000677697",28,"1",2141.64,"0","7","7","7","7","7",0,1,1,1,1,1,1,1,1
"0000677881",52,"1",1209.04,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000678031",75,"3",25003.94,"0","0","0","0","0","0",56173.21,1,1,1,1,1,1,0,0
"0000678527",9,"0",115.11,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000678705",85,"4",551.11,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000679012",214,"3",23562.47,"0","0","0","0","0","0",171240.14,0,0,0,0,0,0,1,1
"0000679014",52,"4",4265.84,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000679203",28,"1",337.88,"0","0","0","0","0","0",0,1,1,1,1,1,1,1,1
"0000679658",41,"1",1424.11,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000679830",NA,"0",1372.65,"0","1","0","0","0","0",0,0,0,1,0,0,0,1,1
"0000680305",6,"1",9208.72,"0","7","7","7","7","7",0,0,0,0,0,0,0,1,1
"0000680323",155,"4",11716.55,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000680511",128,"3",1282.79,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000680584",11,"0",2104.08,"3","2","3","2","1","1",0,7,7,15,7,6,7,0,1
"0000680809",113,"4",7041.14,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000680938",12,NA,287.31,"0","0","0","0","0","1",0,0,0,0,0,0,0,1,1
"0000680939",43,NA,0.01,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000681077",43,"1",1130.95,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000681301",12,"1",684.69,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000681448",25,"1",1000.57,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000681512",100,"0",8975.58,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000681879",7,"1",7211.37,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000681960",NA,"3",8072.73,"0","1","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000682042",176,"1",242.63,"0","7","7","7","7","7",0,0,0,0,0,0,0,1,1
"0000682147",134,"1",14050.66,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000682270",NA,"1",338.83,"0","1","0","0","0","0",53398.92,0,0,0,0,0,0,1,0
"0000682374",11,"1",4177.88,"0","0","0","1","1","1",0,0,0,1,3,3,2,1,1
"0000682472",145,"3",8700.96,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000682670",NA,"3",498.72,"0","0","1","1","1","1",0,3,3,5,3,1,1,0,0
"0000682749",63,"0",3786.21,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000682963",66,"3",18630.44,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000683017",55,"1",959.75,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000683047",13,"0",1575.69,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000683080",NA,"1",814.45,"0","0","0","0","0","0",22588.45,0,0,0,0,0,0,1,1
"0000683452",8,"0",1191.28,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000683554",44,"3",7150.04,"1","0","0","0","0","0",0,3,3,0,0,0,0,1,1
"0000683613",18,"1",528.48,"1","1","1","1","0","0",0,3,3,1,1,1,1,0,1
"0000683636",59,"0",398.46,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000683759",18,"1",82.81,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000683794",18,"0",58.36,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000683814",24,"1",6067.27,"0","0","0","0","0","0",0,6,6,5,4,2,2,1,1
"0000683933",149,"0",2317.06,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000684032",32,NA,9016.68,"0","0","0","0","0","0",0,2,2,1,1,1,1,1,1
"0000684202",34,"4",3919.28,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000684252",71,"1",2866.62,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000684270",NA,"3",9665.07,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000684354",31,"1",676.01,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000684457",41,"2",213.84,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000684639",81,"1",2698.29,"0","0","0","0","0","0",0,2,2,0,1,0,0,1,1
"0000684871",81,"1",7167.22,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000685039",125,"1",1171.52,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000685053",33,"1",15658.72,"0","0","0","0","0","0",57190.55,0,0,0,0,0,0,1,1
"0000685313",6,"1",164.94,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000685490",NA,"1",3384.45,"0","0","0","0","0","0",0,0,0,0,0,0,0,0,0
"0000685632",7,"0",713.51,"0","0","0","0","0","0",0,1,1,0,0,0,0,1,1
"0000685689",119,"3",4166.97,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000685858",7,"1",1424.23,"1","0","1","0","0","1",0,0,0,0,0,0,0,1,1
"0000685971",66,"1",10585.09,"0","0","0","0","0","0",0,0,0,0,0,0,1,1,0
"0000685998",36,"1",116.1,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000686031",9,"0",870.56,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000686067",28,"1",3828.55,"0","0","0","0","0","0",15953.54,3,3,0,0,0,0,1,1
"0000686125",81,"2",712.69,"0","0","0","0","0","0",0,1,1,0,0,0,0,1,1
"0000686220",NA,"1",1521.63,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000686308",84,"1",9.8,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000686482",97,"1",2187.98,"0","0","0","0","0","0",22040.4,0,0,0,0,0,0,1,1
"0000686521",22,"2",1160.76,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000686969",36,"3",1412.5,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000686977",25,"1",16923.18,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000687187",46,"1",2803.04,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000687329",90,"1",10194.14,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000687555",68,"1",5558.38,"0","0","0","0","0","0",57811.67,0,0,0,0,0,0,1,1
"0000687670",NA,"0",464.14,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000687735",10,"0",6068,"0","1","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000687872",10,"1",40.12,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000688099",107,"3",2782.88,"0","0","0","0","0","0",123803.6,1,1,1,1,1,1,1,1
"0000688122",37,"0",1399.45,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000688131",21,"0",120.96,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000688181",13,"0",526.3,"0","0","0","0","0","0",0,0,0,1,0,0,0,1,1
"0000688518",76,"1",166.39,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000688593",32,"1",335.44,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000688699",50,"0",581.79,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000688729",34,"1",1508.74,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000688773",113,"1",589.64,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000688918",6,"0",991.52,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000689154",72,"3",961.31,"0","0","0","0","0","0",77982.32,0,0,0,0,0,0,1,0
"0000689293",51,"1",165.08,"0","0","0","0","0","0",49005.03,0,0,0,0,0,0,1,0
"0000689403",32,"3",13435.65,"0","0","0","0","0","0",97400.83,0,0,0,0,0,0,1,0
"0000689742",54,NA,26342.79,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000689785",44,"1",144.23,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000689880",NA,"4",1598.28,"0","0","0","0","0","0",38554.44,0,0,0,0,0,0,1,1
"0000689906",11,"1",8696.19,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000689943",10,"0",1138.25,"0","0","0","0","0","0",0,2,2,1,1,0,0,1,1
"0000690029",85,"1",6362.53,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000690089",27,"0",1403.22,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000690259",85,"3",18139.59,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000690712",79,"1",184.5,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000691030",NA,"1",17.02,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000691125",14,"2",6514.95,"0","0","0","0","0","0",43365.6,0,0,0,0,0,0,1,1
"0000691343",35,"1",7642.63,"0","0","1","0","1","0",0,0,0,0,0,0,0,1,1
"0000691568",47,"1",6402.78,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000691611",29,"1",8507.14,"0","0","0","0","0","0",0,0,0,0,0,0,0,0,1
"0000691684",51,"1",1585.4,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000691790",NA,"3",8424.12,"0","0","0","0","0","0",0,0,0,1,1,1,1,1,1
"0000691815",42,"1",219.32,"0","0","0","1","0","0",0,0,0,0,0,0,0,1,1
"0000692111",102,NA,748.63,"1","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000692332",11,"1",129.52,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000692391",94,"5",19105.41,"0","0","0","0","0","0",177395.18,0,0,0,0,0,0,1,0
"0000692423",7,"1",381.56,"0","0","0","0","0","0",0,2,2,1,2,1,1,1,1
"0000692444",11,"1",558.9,"0","0","0","0","0","1",0,0,0,0,1,1,1,0,1
"0000692484",34,"1",2115.4,"2","1","1","0","0","0",0,1,1,1,0,0,0,1,1
"0000692526",25,"1",491.48,"0","0","0","0","0","0",0,21,21,21,21,20,20,1,0
"0000692594",42,"1",2388.58,"0","0","1","0","0","0",0,0,0,0,0,0,0,0,0
"0000692670",NA,"0",2077.3,"2","2","2","1","1","0",0,8,8,2,0,0,0,0,1
"0000692932",30,"1",175.49,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000693076",81,"2",6874.25,"0","0","0","0","0","0",0,1,1,0,0,0,0,1,1
"0000693139",75,"1",2375.06,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000693401",21,"1",988.28,"0","0","1","0","0","0",0,2,2,2,1,1,1,1,1
"0000693427",70,"4",2881.16,"0","0","0","0","0","0",183135.68,0,0,0,0,0,0,1,1
"0000693495",13,"0",1086.93,"0","0","0","0","0","0",0,0,0,0,0,0,0,0,1
"0000693672",142,"3",1013.35,"0","0","0","0","0","0",123638.31,0,0,0,0,0,0,1,1
"0000693827",7,"0",465.7,"2","1","1","0","0","0",0,2,2,1,0,0,0,0,1
"0000693969",32,"0",368.59,"0","1","0","0","0","0",0,1,1,1,1,1,1,1,0
"0000694105",60,"1",1045.57,"0","0","0","0","0","0",50623.02,0,0,0,0,0,0,1,1
"0000694132",6,"1",23.96,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000694153",45,"1",240.53,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000694294",58,"0",102.45,"0","0","0","0","0","0",0,14,14,13,13,13,14,1,0
"0000694635",84,"0",974.18,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000694783",50,"1",866.06,"1","1","1","0","1","0",0,1,1,1,0,0,1,1,0
"0000694892",60,"1",290.28,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000694920",NA,"1",889.78,"1","7","6","5","4","3",0,22,22,22,22,17,19,0,1
"0000694995",53,NA,100.95,"0","0","0","1","0","0",0,0,0,0,0,0,0,1,1
"0000695135",69,"1",3446.58,"2","1","0","0","0","0",0,2,2,0,0,0,0,0,1
"0000695280",NA,NA,1578.23,"1","1","1","1","0","0",0,0,0,0,0,0,0,1,0
"0000695287",19,"2",6048.22,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000695423",6,"0",46.62,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000695438",9,NA,45.1,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000695589",50,"1",45.92,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000695599",116,"1",3586.26,"0","0","0","0","0","0",0,0,0,1,0,0,0,1,1
"0000695647",100,"1",1637.32,"0","0","0","0","0","0",0,0,0,0,1,1,1,1,1
"0000695794",23,"0",420.62,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000696115",67,"0",0.18,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000696342",70,"0",16.54,"0","0","0","0","2","1",0,3,3,3,3,3,3,0,0
"0000696426",17,"3",15761.47,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000696551",30,"2",4097.74,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000696686",53,"0",31.28,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000696740",NA,"1",435.98,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000696837",14,NA,12606.33,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000696892",54,"0",5.64,"0","0","0","0","0","0",0,0,0,0,0,0,2,1,1
"0000697261",36,"0",2615.28,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000697296",78,"1",1502.55,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000697324",36,"1",2968.82,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000697673",54,"1",2434.1,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000697799",23,"1",1855.77,"0","0","0","0","0","0",0,0,0,0,1,1,1,1,1
"0000697921",33,"1",2698.71,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000698047",59,"1",95.13,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000698137",12,"3",18861.34,"0","0","0","0","0","0",82689.33,0,0,0,0,0,0,1,1
"0000698267",11,"1",7401.39,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000698331",49,"3",71221.61,"1","0","0","1","1","1",0,0,0,0,0,0,0,1,1
"0000698374",29,"1",224.07,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000698382",10,"1",756.15,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000698579",42,"1",467.76,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000698654",14,"0",837.9,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000698935",18,"1",765.99,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000699040",NA,"0",53.34,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000699125",19,"3",4052.63,"0","0","0","0","0","0",0,2,2,2,2,2,2,1,1
"0000699205",58,"1",1897.99,"0","0","0","0","0","0",29893.31,0,0,0,0,0,0,1,1
"0000699358",55,"1",2632.07,"0","0","0","0","0","0",37752.32,0,0,0,0,0,0,1,0
"0000699385",21,"0",345.94,"1","0","1","2","1","0",0,10,10,5,5,3,3,1,0
"0000699447",103,"3",4489.66,"1","0","0","0","0","0",0,3,3,0,0,0,0,1,1
"0000699573",113,"3",1312.26,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000699723",24,"1",2000.82,"0","0","0","0","0","0",0,0,0,1,0,0,0,1,1
"0000699812",61,"1",6959.16,"3","3","2","0","0","0",0,1,1,1,2,2,2,1,1
"0000699831",8,"0",122.76,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000699847",13,"0",493.2,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000699852",21,"0",811.18,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000699907",37,"1",677.14,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000699936",74,"1",113.01,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000700144",79,"1",249.83,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000700237",31,"1",1349.92,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000700316",56,"1",299.34,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000700374",6,"0",2425.37,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000700467",40,"3",4365.36,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000700512",77,"1",1421.44,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000700565",28,"1",8344.6,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000701015",57,"0",705.43,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000701261",108,"1",0.2,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000701379",19,"0",534.78,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000701389",11,"0",224.05,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000701577",19,"1",7147.25,"0","0","0","0","0","0",47709.15,0,0,0,0,0,0,1,1
"0000701784",7,"0",2457.72,"1","0","0","0","0","0",0,3,3,1,2,2,1,0,0
"0000702065",11,NA,15098.5,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000702108",22,"1",871.53,"0","1","0","0","0","0",0,1,1,1,0,0,1,1,1
"0000702582",93,"1",9133.32,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000702774",24,"1",364.39,"0","1","0","1","0","0",0,2,2,2,2,2,2,0,0
"0000703026",30,"0",1256.68,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000703106",23,"1",167.34,"0","0","0","0","0","0",0,1,1,0,0,0,0,1,1
"0000703350",NA,"0",222.55,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000703588",19,"0",1621.13,"0","0","0","0","0","0",0,2,2,2,0,0,0,1,0
"0000703681",11,"1",906.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000703845",88,"0",810.89,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000703925",84,"2",13538.02,"0","0","0","0","0","0",56712.64,0,0,0,0,0,0,1,1
"0000704023",71,"1",662.34,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000704431",25,"1",2671.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000704461",47,"3",302.19,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000704464",7,"0",533.31,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000704527",40,"1",4993.2,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000704551",10,"1",7423.28,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000704785",84,"1",2642.32,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000705109",23,"1",415.97,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000705110",NA,"0",1542.6,"0","0","1","1","1","1",0,1,1,1,1,1,1,0,1
"0000705399",14,"0",1358.06,"0","0","0","0","0","0",0,1,1,1,2,2,2,1,0
"0000705630",NA,"2",8416.08,"0","0","0","0","0","0",63000.17,0,0,0,0,0,0,1,1
"0000705688",11,"0",364.91,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000705828",81,"0",2456.08,"1","0","0","0","0","0",0,1,1,0,0,0,0,0,0
"0000705882",90,"0",254.46,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000705940",NA,"0",679.79,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000705995",12,"2",6573.89,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000706046",12,"0",1103.14,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000706196",31,"0",152.48,"3","2","2","2","2","1",0,5,5,5,4,4,4,0,1
"0000706398",29,"1",942.2,"0","1","0","0","0","0",0,0,0,1,0,0,0,1,1
"0000706542",7,"0",1765.32,"0","0","0","0","0","0",0,0,0,1,0,0,0,1,0
"0000706648",8,"2",738.97,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000706959",13,"0",2499.77,"1","1","1","0","1","1",0,3,3,4,4,4,3,1,1
"0000706960",NA,"2",138.94,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000707105",34,"2",3851.3,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000707138",18,"1",2352.8,"0","0","0","0","0","0",0,4,4,4,4,4,4,1,1
"0000707490",NA,"1",5258.64,"0","0","0","0","0","0",17559.54,0,0,0,0,0,0,1,1
"0000707494",17,"0",1474.83,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000707722",9,"0",3659.83,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000707782",98,"1",4956.67,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000707821",28,"2",336.06,"0","1","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000707871",59,"2",5176.36,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000707912",12,"1",658.01,"3","2","2","2","1","2",0,7,7,3,2,2,1,0,1
"0000707947",36,"0",29.63,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000708030",NA,"1",943.41,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000708143",9,"0",308.23,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000708179",41,"0",265.22,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000708458",6,"2",3219.06,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,0
"0000708796",8,"1",5408.11,"0","0","0","0","0","0",0,0,0,0,1,1,0,1,1
"0000708854",94,"2",198.46,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
"0000709176",14,"0",0.05,"0","0","0","0","0","0",0,0,0,0,0,0,0,1,1
